DTE,OTM,VIX TYPE,VIX MEMORY,ESTIMATOR,ESTIMATOR MEMORY,aRC,aSD,MD,MLD,IR,VaR,CVaR,N
0,2,VIX9D,21,YZ,3,1.54,2.05,2.81,0.27,0.75,0.0,0.0,219
0,2,VIX9D,21,YZ,5,1.09,2.5,3.0,1.03,0.43,0.0,-0.01,255
0,2,VIX9D,21,YZ,10,0.93,2.74,3.67,1.03,0.34,0.0,-0.01,270
0,2,VIX9D,21,YZ,21,0.73,2.82,3.64,1.03,0.26,0.0,-0.01,233
0,2,VIX9D,21,YZ,63,1.48,2.98,3.69,1.03,0.5,0.0,-0.01,182
0,2,VIX9D,42,GK,3,2.9,4.75,11.48,1.86,0.61,0.0,-0.06,637
0,2,VIX9D,42,GK,5,2.08,4.39,8.48,1.86,0.47,0.0,-0.05,607
0,2,VIX9D,42,GK,10,1.46,4.37,7.11,1.35,0.33,0.0,-0.04,563
0,2,VIX9D,42,GK,21,0.35,4.19,7.13,2.7,0.08,0.0,-0.03,512
0,2,VIX9D,42,GK,63,1.47,3.35,5.63,1.83,0.44,0.0,-0.02,414
0,2,VIX9D,42,HV,3,5.3,5.09,5.01,0.72,1.04,0.0,-0.06,640
0,2,VIX9D,42,HV,5,1.14,4.04,5.97,1.86,0.28,0.0,-0.04,489
0,2,VIX9D,42,HV,10,-2.5,5.44,13.27,3.29,-0.46,0.0,-0.04,366
0,2,VIX9D,42,HV,21,-1.05,3.76,7.35,2.7,-0.28,0.0,-0.02,263
0,2,VIX9D,42,HV,63,-0.12,2.44,4.38,1.29,-0.05,0.0,-0.01,152
0,2,VIX9D,42,YZ,3,1.1,1.75,3.2,1.35,0.63,0.0,-0.01,230
0,2,VIX9D,42,YZ,5,0.39,2.6,4.47,1.86,0.15,0.0,-0.01,265
0,2,VIX9D,42,YZ,10,-0.21,3.11,5.26,1.29,-0.07,0.0,-0.01,289
0,2,VIX9D,42,YZ,21,-0.58,3.2,5.68,2.7,-0.18,0.0,-0.01,249
0,2,VIX9D,42,YZ,63,-0.13,2.92,6.1,1.29,-0.05,0.0,-0.01,188
0,2,VIX9D,63,GK,3,1.56,5.69,15.75,1.86,0.27,0.0,-0.07,640
0,2,VIX9D,63,GK,5,0.87,5.49,13.11,1.86,0.16,0.0,-0.06,621
0,2,VIX9D,63,GK,10,0.39,5.71,11.59,2.7,0.07,0.0,-0.05,573
0,2,VIX9D,63,GK,21,-0.26,5.62,11.92,2.7,-0.05,0.0,-0.04,531
0,2,VIX9D,63,GK,63,0.29,4.27,9.87,1.29,0.07,0.0,-0.02,427
0,2,VIX9D,63,HV,3,4.07,5.93,9.89,1.35,0.69,0.0,-0.07,648
0,2,VIX9D,63,HV,5,0.3,5.11,10.81,2.7,0.06,0.0,-0.04,496
0,2,VIX9D,63,HV,10,-3.24,6.64,18.66,2.7,-0.49,0.0,-0.04,368
0,2,VIX9D,63,HV,21,-2.18,5.08,13.1,2.7,-0.43,0.0,-0.02,276
0,2,VIX9D,63,HV,63,-1.12,3.34,8.12,1.29,-0.33,0.0,-0.01,162
0,2,VIX9D,63,YZ,3,0.22,3.24,6.73,1.35,0.07,0.0,-0.01,227
0,2,VIX9D,63,YZ,5,-0.43,3.76,8.57,1.86,-0.11,0.0,-0.01,270
0,2,VIX9D,63,YZ,10,-1.02,4.26,9.61,1.29,-0.24,0.0,-0.02,294
0,2,VIX9D,63,YZ,21,-1.61,4.43,10.42,2.7,-0.36,0.0,-0.02,261
0,2,VIX9D,63,YZ,63,-1.26,4.01,10.1,1.29,-0.32,0.0,-0.01,191
0,2,VIX9D,84,GK,3,1.72,6.1,16.22,1.86,0.28,0.0,-0.07,643
0,2,VIX9D,84,GK,5,0.82,5.99,13.91,1.86,0.14,0.0,-0.07,629
0,2,VIX9D,84,GK,10,0.43,6.23,12.31,2.7,0.07,0.0,-0.05,578
0,2,VIX9D,84,GK,21,-0.6,6.51,13.5,2.7,-0.09,0.0,-0.05,530
0,2,VIX9D,84,GK,63,-0.09,4.86,11.11,1.29,-0.02,0.0,-0.03,425
0,2,VIX9D,84,HV,3,3.39,6.4,11.54,1.35,0.53,0.0,-0.08,651
0,2,VIX9D,84,HV,5,-0.14,5.93,13.13,2.7,-0.02,0.0,-0.05,502
0,2,VIX9D,84,HV,10,-3.7,7.42,20.55,2.7,-0.5,0.0,-0.05,371
0,2,VIX9D,84,HV,21,-2.59,5.83,15.04,2.7,-0.44,0.0,-0.03,277
0,2,VIX9D,84,HV,63,-1.59,4.06,9.66,1.29,-0.39,0.0,-0.01,158
0,2,VIX9D,84,YZ,3,-0.04,4.04,8.43,1.35,-0.01,0.0,-0.01,230
0,2,VIX9D,84,YZ,5,-0.53,4.51,10.29,1.86,-0.12,0.0,-0.02,271
0,2,VIX9D,84,YZ,10,-1.28,5.02,11.07,1.29,-0.26,0.0,-0.02,298
0,2,VIX9D,84,YZ,21,-1.86,5.13,11.78,2.7,-0.36,0.0,-0.02,266
0,2,VIX9D,84,YZ,63,-1.72,4.73,11.74,1.29,-0.36,0.0,-0.02,194
0,2,VIX9D,126,GK,3,2.68,5.75,13.88,1.86,0.47,0.0,-0.07,653
0,2,VIX9D,126,GK,5,1.31,5.92,12.28,1.86,0.22,0.0,-0.06,636
0,2,VIX9D,126,GK,10,0.51,6.49,11.91,2.7,0.08,0.0,-0.06,585
0,2,VIX9D,126,GK,21,-0.11,6.45,11.84,2.7,-0.02,0.0,-0.05,537
0,2,VIX9D,126,GK,63,0.42,4.63,9.89,1.29,0.09,0.0,-0.03,428
0,2,VIX9D,126,HV,3,4.15,5.93,9.63,1.35,0.7,0.0,-0.07,658
0,2,VIX9D,126,HV,5,0.38,5.77,10.57,2.7,0.07,0.0,-0.05,507
0,2,VIX9D,126,HV,10,-3.92,7.83,21.05,2.7,-0.5,0.0,-0.05,375
0,2,VIX9D,126,HV,21,-2.19,5.58,13.4,2.7,-0.39,0.0,-0.03,288
0,2,VIX9D,126,HV,63,-1.08,3.43,7.42,1.29,-0.32,0.0,-0.01,161
0,2,VIX9D,126,YZ,3,0.19,3.75,7.76,1.35,0.05,0.0,-0.01,236
0,2,VIX9D,126,YZ,5,-0.15,4.22,8.81,1.86,-0.04,0.0,-0.02,277
0,2,VIX9D,126,YZ,10,-0.8,4.75,9.73,1.29,-0.17,0.0,-0.02,306
0,2,VIX9D,126,YZ,21,-1.6,5.01,10.64,2.7,-0.32,0.0,-0.02,268
0,2,VIX9D,126,YZ,63,-1.57,4.47,10.66,1.29,-0.35,0.0,-0.02,201
0,2,VIX9D,252,GK,3,2.96,4.6,11.56,1.86,0.64,0.0,-0.05,661
0,2,VIX9D,252,GK,5,2.02,4.55,9.91,1.86,0.44,0.0,-0.05,641
0,2,VIX9D,252,GK,10,1.95,4.72,8.5,1.35,0.41,0.0,-0.04,596
0,2,VIX9D,252,GK,21,1.28,4.78,7.78,1.83,0.27,0.0,-0.04,547
0,2,VIX9D,252,GK,63,1.09,4.0,8.0,1.29,0.27,0.0,-0.03,439
0,2,VIX9D,252,HV,3,4.03,5.02,7.6,0.87,0.8,0.0,-0.06,662
0,2,VIX9D,252,HV,5,0.55,4.67,9.37,1.86,0.12,0.0,-0.04,512
0,2,VIX9D,252,HV,10,-2.58,5.76,13.81,3.92,-0.45,0.0,-0.04,383
0,2,VIX9D,252,HV,21,-1.21,4.43,8.3,1.87,-0.27,0.0,-0.02,301
0,2,VIX9D,252,HV,63,-0.88,3.13,6.47,1.32,-0.28,0.0,-0.01,181
0,2,VIX9D,252,YZ,3,0.31,2.8,5.46,1.35,0.11,0.0,-0.01,239
0,2,VIX9D,252,YZ,5,0.14,3.41,7.21,1.86,0.04,0.0,-0.01,283
0,2,VIX9D,252,YZ,10,0.05,3.85,7.9,1.29,0.01,0.0,-0.02,308
0,2,VIX9D,252,YZ,21,-0.39,3.95,8.22,1.29,-0.1,0.0,-0.02,291
0,2,VIX9D,252,YZ,63,-0.96,3.79,8.71,1.29,-0.25,0.0,-0.02,215
0,5,VIX30D,21,GK,3,3.71,0.74,0.3,0.3,5.04***,0.0,0.0,908
0,5,VIX30D,21,GK,5,3.43,0.68,0.34,0.41,5.04***,0.0,0.0,910
0,5,VIX30D,21,GK,10,3.08,0.59,0.19,0.3,5.25***,0.0,0.0,911
0,5,VIX30D,21,GK,21,2.99,0.69,0.39,0.6,4.32***,0.0,0.0,912
0,5,VIX30D,21,GK,63,4.07,1.63,0.04,0.04,2.5***,0.0,0.0,929
0,5,VIX30D,21,HV,3,3.98,1.35,0.22,0.21,2.95***,0.0,0.0,855
0,5,VIX30D,21,HV,5,2.55,0.29,0.05,0.19,8.65***,0.0,0.0,805
0,5,VIX30D,21,HV,10,2.0,0.25,0.07,0.28,7.87***,0.0,0.0,761
0,5,VIX30D,21,HV,21,1.73,0.33,0.04,0.41,5.22***,0.0,0.0,725
0,5,VIX30D,21,HV,63,1.87,0.56,0.04,0.08,3.31***,0.0,0.0,662
0,5,VIX30D,21,YZ,3,1.7,0.24,0.2,0.86,6.97***,0.0,0.0,687
0,5,VIX30D,21,YZ,5,1.82,0.28,0.31,0.94,6.43***,0.0,0.0,733
0,5,VIX30D,21,YZ,10,1.89,0.3,0.08,0.38,6.26***,0.0,0.0,752
0,5,VIX30D,21,YZ,21,1.81,0.5,0.13,0.63,3.61***,0.0,0.0,751
0,5,VIX30D,21,YZ,63,2.43,0.85,0.04,0.06,2.85***,0.0,0.0,746
0,5,VIX30D,42,GK,3,3.48,0.48,0.21,0.23,7.21***,0.0,0.0,947
0,5,VIX30D,42,GK,5,3.37,0.54,0.47,0.52,6.22***,0.0,0.0,952
0,5,VIX30D,42,GK,10,3.13,0.46,0.18,0.23,6.83***,0.0,0.0,950
0,5,VIX30D,42,GK,21,2.99,0.45,0.14,0.06,6.69***,0.0,0.0,952
0,5,VIX30D,42,GK,63,3.08,0.81,0.06,0.04,3.82***,0.0,0.0,978
0,5,VIX30D,42,HV,3,3.67,0.78,0.28,0.26,4.7***,0.0,0.0,893
0,5,VIX30D,42,HV,5,2.67,0.29,0.06,0.19,9.13***,0.0,0.0,845
0,5,VIX30D,42,HV,10,2.26,0.29,0.09,0.31,7.72***,0.0,0.0,794
0,5,VIX30D,42,HV,21,1.81,0.25,0.06,0.31,7.33***,0.0,0.0,763
0,5,VIX30D,42,HV,63,1.55,0.3,0.06,0.08,5.23***,0.0,0.0,699
0,5,VIX30D,42,YZ,3,1.85,0.27,0.19,0.71,6.91***,0.0,0.0,718
0,5,VIX30D,42,YZ,5,1.97,0.27,0.24,0.72,7.27***,0.0,0.0,774
0,5,VIX30D,42,YZ,10,2.07,0.26,0.1,0.28,7.83***,0.0,0.0,796
0,5,VIX30D,42,YZ,21,1.92,0.33,0.22,0.67,5.9***,0.0,0.0,792
0,5,VIX30D,42,YZ,63,1.93,0.44,0.06,0.08,4.34***,0.0,0.0,787
0,5,VIX30D,63,GK,3,3.45,0.48,0.48,0.52,7.12***,0.0,0.0,959
0,5,VIX30D,63,GK,5,3.42,0.44,0.26,0.29,7.7***,0.0,0.0,963
0,5,VIX30D,63,GK,10,3.19,0.42,0.21,0.27,7.66***,0.0,0.0,965
0,5,VIX30D,63,GK,21,3.06,0.46,0.46,0.52,6.68***,0.0,0.0,964
0,5,VIX30D,63,GK,63,2.94,0.56,0.06,0.02,5.2***,0.0,0.0,993
0,5,VIX30D,63,HV,3,3.59,0.58,0.18,0.21,6.2***,0.0,0.0,904
0,5,VIX30D,63,HV,5,2.82,0.32,0.07,0.2,8.79***,0.0,0.0,854
0,5,VIX30D,63,HV,10,2.41,0.33,0.1,0.31,7.39***,0.0,0.0,804
0,5,VIX30D,63,HV,21,2.0,0.28,0.06,0.31,7.15***,0.0,0.0,779
0,5,VIX30D,63,HV,63,1.49,0.23,0.06,0.09,6.45***,0.0,0.0,708
0,5,VIX30D,63,YZ,3,1.96,0.29,0.17,0.66,6.74***,0.0,0.0,730
0,5,VIX30D,63,YZ,5,2.08,0.31,0.33,0.85,6.74***,0.0,0.0,785
0,5,VIX30D,63,YZ,10,2.16,0.28,0.13,0.33,7.61***,0.0,0.0,807
0,5,VIX30D,63,YZ,21,2.05,0.3,0.17,0.38,6.86***,0.0,0.0,801
0,5,VIX30D,63,YZ,63,1.77,0.32,0.06,0.07,5.59***,0.0,0.0,798
0,5,VIX30D,84,GK,3,3.48,0.45,0.39,0.33,7.74***,0.0,0.0,965
0,5,VIX30D,84,GK,5,3.42,0.4,0.18,0.23,8.53***,0.0,0.0,974
0,5,VIX30D,84,GK,10,3.2,0.39,0.14,0.17,8.23***,0.0,0.0,974
0,5,VIX30D,84,GK,21,3.08,0.42,0.4,0.36,7.32***,0.0,0.0,972
0,5,VIX30D,84,GK,63,2.88,0.47,0.06,0.04,6.12***,0.0,0.0,998
0,5,VIX30D,84,HV,3,3.59,0.52,0.2,0.21,6.87***,0.0,0.0,909
0,5,VIX30D,84,HV,5,2.9,0.33,0.06,0.19,8.69***,0.0,0.0,862
0,5,VIX30D,84,HV,10,2.48,0.33,0.06,0.28,7.59***,0.0,0.0,808
0,5,VIX30D,84,HV,21,2.1,0.29,0.06,0.3,7.24***,0.0,0.0,779
0,5,VIX30D,84,HV,63,1.48,0.22,0.06,0.09,6.83***,0.0,0.0,718
0,5,VIX30D,84,YZ,3,1.97,0.28,0.18,0.71,6.97***,0.0,0.0,728
0,5,VIX30D,84,YZ,5,2.15,0.29,0.18,0.52,7.53***,0.0,0.0,785
0,5,VIX30D,84,YZ,10,2.26,0.29,0.09,0.28,7.71***,0.0,0.0,814
0,5,VIX30D,84,YZ,21,2.12,0.29,0.16,0.35,7.37***,0.0,0.0,806
0,5,VIX30D,84,YZ,63,1.8,0.27,0.06,0.07,6.57***,0.0,0.0,807
0,5,VIX30D,126,GK,3,3.48,0.42,0.32,0.32,8.31***,0.0,0.0,968
0,5,VIX30D,126,GK,5,3.44,0.38,0.07,0.13,9.09***,0.0,0.0,974
0,5,VIX30D,126,GK,10,3.26,0.36,0.07,0.13,9.18***,0.0,0.0,978
0,5,VIX30D,126,GK,21,3.12,0.38,0.3,0.34,8.2***,0.0,0.0,974
0,5,VIX30D,126,GK,63,2.95,0.4,0.06,0.06,7.42***,0.0,0.0,1002
0,5,VIX30D,126,HV,3,3.55,0.45,0.14,0.19,7.96***,0.0,0.0,917
0,5,VIX30D,126,HV,5,2.98,0.34,0.06,0.2,8.77***,0.0,0.0,869
0,5,VIX30D,126,HV,10,2.56,0.33,0.06,0.29,7.8***,0.0,0.0,814
0,5,VIX30D,126,HV,21,2.23,0.29,0.06,0.29,7.62***,0.0,0.0,777
0,5,VIX30D,126,HV,63,1.71,0.23,0.06,0.08,7.31***,0.0,0.0,712
0,5,VIX30D,126,YZ,3,2.05,0.28,0.17,0.65,7.29***,0.0,0.0,735
0,5,VIX30D,126,YZ,5,2.25,0.29,0.16,0.52,7.88***,0.0,0.0,787
0,5,VIX30D,126,YZ,10,2.4,0.31,0.07,0.3,7.75***,0.0,0.0,812
0,5,VIX30D,126,YZ,21,2.24,0.29,0.12,0.35,7.62***,0.0,0.0,809
0,5,VIX30D,126,YZ,63,1.91,0.26,0.06,0.08,7.29***,0.0,0.0,804
0,5,VIX30D,252,GK,3,3.37,0.41,0.21,0.33,8.13***,0.0,0.0,977
0,5,VIX30D,252,GK,5,3.3,0.39,0.11,0.28,8.42***,0.0,0.0,986
0,5,VIX30D,252,GK,10,3.21,0.4,0.08,0.27,8.04***,0.0,0.0,986
0,5,VIX30D,252,GK,21,3.17,0.41,0.15,0.33,7.7***,0.0,0.0,973
0,5,VIX30D,252,GK,63,2.99,0.4,0.06,0.02,7.47***,0.0,0.0,1010
0,5,VIX30D,252,HV,3,3.31,0.4,0.1,0.26,8.25***,0.0,0.0,930
0,5,VIX30D,252,HV,5,2.88,0.34,0.06,0.19,8.54***,0.0,0.0,879
0,5,VIX30D,252,HV,10,2.61,0.37,0.06,0.31,7.02***,0.0,0.0,826
0,5,VIX30D,252,HV,21,2.34,0.37,0.06,0.3,6.32***,0.0,0.0,790
0,5,VIX30D,252,HV,63,1.9,0.31,0.06,0.02,6.2***,0.0,0.0,722
0,5,VIX30D,252,YZ,3,2.02,0.27,0.11,0.63,7.45***,0.0,0.0,751
0,5,VIX30D,252,YZ,5,2.27,0.31,0.18,0.62,7.32***,0.0,0.0,801
0,5,VIX30D,252,YZ,10,2.45,0.36,0.06,0.29,6.8***,0.0,0.0,823
0,5,VIX30D,252,YZ,21,2.42,0.38,0.08,0.36,6.43***,0.0,0.0,820
0,5,VIX30D,252,YZ,63,2.1,0.32,0.06,0.02,6.65***,0.0,0.0,807
0,5,VIX9D,21,GK,3,3.61,0.75,0.2,0.25,4.83***,0.0,0.0,932
0,5,VIX9D,21,GK,5,3.33,0.59,0.21,0.28,5.6***,0.0,0.0,935
0,5,VIX9D,21,GK,10,2.87,0.5,0.14,0.26,5.73***,0.0,0.0,937
0,5,VIX9D,21,GK,21,2.95,0.61,0.17,0.27,4.8***,0.0,0.0,940
0,5,VIX9D,21,GK,63,4.17,1.69,0.01,0.02,2.47***,0.0,0.0,957
0,5,VIX9D,21,HV,3,3.89,1.36,0.19,0.21,2.86***,0.0,0.0,886
0,5,VIX9D,21,HV,5,2.43,0.26,0.04,0.19,9.44***,0.0,0.0,834
0,5,VIX9D,21,HV,10,1.97,0.3,0.04,0.21,6.67***,0.0,0.0,781
0,5,VIX9D,21,HV,21,1.7,0.4,0.03,0.3,4.21***,0.0,0.0,750
0,5,VIX9D,21,HV,63,1.85,0.53,0.01,0.02,3.49***,0.0,0.0,676
0,5,VIX9D,21,YZ,3,1.68,0.22,0.1,0.46,7.75***,0.0,0.0,710
0,5,VIX9D,21,YZ,5,1.73,0.27,0.24,0.72,6.29***,0.0,0.0,758
0,5,VIX9D,21,YZ,10,1.8,0.31,0.07,0.33,5.88***,0.0,0.0,778
0,5,VIX9D,21,YZ,21,1.75,0.45,0.16,0.66,3.92***,0.0,0.0,774
0,5,VIX9D,21,YZ,63,2.4,0.84,0.01,0.02,2.88***,0.0,0.0,773
0,5,VIX9D,42,GK,3,3.5,0.5,0.07,0.13,6.95***,0.0,0.0,956
0,5,VIX9D,42,GK,5,3.28,0.46,0.13,0.21,7.09***,0.0,0.0,955
0,5,VIX9D,42,GK,10,2.92,0.39,0.18,0.26,7.54***,0.0,0.0,957
0,5,VIX9D,42,GK,21,2.85,0.4,0.18,0.2,7.06***,0.0,0.0,962
0,5,VIX9D,42,GK,63,3.1,0.85,0.04,0.03,3.64***,0.0,0.0,983
0,5,VIX9D,42,HV,3,3.59,0.75,0.2,0.21,4.77***,0.0,0.0,903
0,5,VIX9D,42,HV,5,2.59,0.27,0.08,0.21,9.6***,0.0,0.0,851
0,5,VIX9D,42,HV,10,2.17,0.27,0.07,0.3,8.04***,0.0,0.0,804
0,5,VIX9D,42,HV,21,1.79,0.26,0.04,0.26,6.8***,0.0,0.0,771
0,5,VIX9D,42,HV,63,1.48,0.27,0.04,0.06,5.47***,0.0,0.0,704
0,5,VIX9D,42,YZ,3,1.74,0.23,0.17,0.66,7.47***,0.0,0.0,724
0,5,VIX9D,42,YZ,5,1.89,0.24,0.17,0.59,7.88***,0.0,0.0,775
0,5,VIX9D,42,YZ,10,1.95,0.25,0.08,0.3,7.67***,0.0,0.0,801
0,5,VIX9D,42,YZ,21,1.78,0.28,0.16,0.41,6.42***,0.0,0.0,797
0,5,VIX9D,42,YZ,63,1.84,0.42,0.04,0.04,4.36***,0.0,0.0,793
0,5,VIX9D,63,GK,3,3.41,0.42,0.12,0.22,8.13***,0.0,0.0,968
0,5,VIX9D,63,GK,5,3.23,0.46,0.46,0.52,7.1***,0.0,0.0,969
0,5,VIX9D,63,GK,10,3.01,0.37,0.19,0.28,8.19***,0.0,0.0,973
0,5,VIX9D,63,GK,21,2.85,0.35,0.27,0.32,8.1***,0.0,0.0,974
0,5,VIX9D,63,GK,63,2.77,0.56,0.04,0.02,4.91***,0.0,0.0,996
0,5,VIX9D,63,HV,3,3.45,0.57,0.25,0.26,6.1***,0.0,0.0,910
0,5,VIX9D,63,HV,5,2.69,0.28,0.06,0.2,9.7***,0.0,0.0,858
0,5,VIX9D,63,HV,10,2.29,0.28,0.07,0.29,8.14***,0.0,0.0,813
0,5,VIX9D,63,HV,21,1.87,0.25,0.04,0.3,7.41***,0.0,0.0,779
0,5,VIX9D,63,HV,63,1.38,0.2,0.04,0.03,7.06***,0.0,0.0,711
0,5,VIX9D,63,YZ,3,1.86,0.27,0.16,0.6,6.99***,0.0,0.0,732
0,5,VIX9D,63,YZ,5,2.02,0.26,0.17,0.59,7.86***,0.0,0.0,782
0,5,VIX9D,63,YZ,10,2.03,0.25,0.08,0.31,8.02***,0.0,0.0,811
0,5,VIX9D,63,YZ,21,1.84,0.25,0.18,0.46,7.39***,0.0,0.0,809
0,5,VIX9D,63,YZ,63,1.71,0.29,0.04,0.02,5.83***,0.0,0.0,805
0,5,VIX9D,84,GK,3,3.39,0.41,0.25,0.3,8.3***,0.0,0.0,969
0,5,VIX9D,84,GK,5,3.31,0.39,0.19,0.29,8.54***,0.0,0.0,973
0,5,VIX9D,84,GK,10,3.0,0.34,0.14,0.26,8.93***,0.0,0.0,980
0,5,VIX9D,84,GK,21,2.85,0.34,0.25,0.31,8.28***,0.0,0.0,979
0,5,VIX9D,84,GK,63,2.75,0.46,0.03,0.02,5.96***,0.0,0.0,1005
0,5,VIX9D,84,HV,3,3.44,0.5,0.27,0.28,6.86***,0.0,0.0,916
0,5,VIX9D,84,HV,5,2.82,0.3,0.04,0.19,9.35***,0.0,0.0,865
0,5,VIX9D,84,HV,10,2.35,0.29,0.07,0.31,8.01***,0.0,0.0,811
0,5,VIX9D,84,HV,21,2.01,0.26,0.03,0.31,7.67***,0.0,0.0,779
0,5,VIX9D,84,HV,63,1.39,0.18,0.03,0.02,7.84***,0.0,0.0,718
0,5,VIX9D,84,YZ,3,1.9,0.26,0.14,0.59,7.28***,0.0,0.0,728
0,5,VIX9D,84,YZ,5,2.08,0.27,0.19,0.6,7.73***,0.0,0.0,791
0,5,VIX9D,84,YZ,10,2.1,0.26,0.08,0.31,8.14***,0.0,0.0,810
0,5,VIX9D,84,YZ,21,1.97,0.24,0.1,0.34,8.13***,0.0,0.0,808
0,5,VIX9D,84,YZ,63,1.65,0.24,0.03,0.02,6.93***,0.0,0.0,811
0,5,VIX9D,126,GK,3,3.33,0.37,0.16,0.26,8.9***,0.0,0.0,972
0,5,VIX9D,126,GK,5,3.22,0.38,0.31,0.34,8.52***,0.0,0.0,976
0,5,VIX9D,126,GK,10,3.0,0.31,0.14,0.27,9.56***,0.0,0.0,977
0,5,VIX9D,126,GK,21,2.96,0.33,0.21,0.31,8.89***,0.0,0.0,984
0,5,VIX9D,126,GK,63,2.75,0.36,0.03,0.02,7.72***,0.0,0.0,1003
0,5,VIX9D,126,HV,3,3.35,0.41,0.17,0.24,8.2***,0.0,0.0,923
0,5,VIX9D,126,HV,5,2.82,0.3,0.05,0.2,9.41***,0.0,0.0,869
0,5,VIX9D,126,HV,10,2.41,0.29,0.05,0.31,8.38***,0.0,0.0,810
0,5,VIX9D,126,HV,21,2.04,0.26,0.03,0.31,7.87***,0.0,0.0,778
0,5,VIX9D,126,HV,63,1.48,0.18,0.03,0.05,8.26***,0.0,0.0,719
0,5,VIX9D,126,YZ,3,1.96,0.26,0.14,0.6,7.54***,0.0,0.0,735
0,5,VIX9D,126,YZ,5,2.14,0.26,0.13,0.41,8.19***,0.0,0.0,788
0,5,VIX9D,126,YZ,10,2.18,0.26,0.06,0.3,8.39***,0.0,0.0,811
0,5,VIX9D,126,YZ,21,2.04,0.24,0.1,0.35,8.45***,0.0,0.0,800
0,5,VIX9D,126,YZ,63,1.72,0.2,0.03,0.06,8.52***,0.0,0.0,810
0,5,VIX9D,252,GK,3,3.14,0.35,0.2,0.34,8.84***,0.0,0.0,981
0,5,VIX9D,252,GK,5,3.1,0.37,0.2,0.35,8.44***,0.0,0.0,986
0,5,VIX9D,252,GK,10,2.93,0.33,0.06,0.27,8.75***,0.0,0.0,983
0,5,VIX9D,252,GK,21,2.87,0.34,0.13,0.34,8.34***,0.0,0.0,971
0,5,VIX9D,252,GK,63,2.76,0.34,0.04,0.01,8.09***,0.0,0.0,1003
0,5,VIX9D,252,HV,3,3.12,0.36,0.09,0.25,8.69***,0.0,0.0,925
0,5,VIX9D,252,HV,5,2.75,0.31,0.04,0.2,8.89***,0.0,0.0,874
0,5,VIX9D,252,HV,10,2.41,0.32,0.04,0.29,7.6***,0.0,0.0,826
0,5,VIX9D,252,HV,21,2.12,0.3,0.04,0.31,7.11***,0.0,0.0,788
0,5,VIX9D,252,HV,63,1.71,0.26,0.04,0.02,6.53***,0.0,0.0,717
0,5,VIX9D,252,YZ,3,1.91,0.24,0.06,0.38,8.12***,0.0,0.0,750
0,5,VIX9D,252,YZ,5,2.15,0.28,0.11,0.58,7.73***,0.0,0.0,802
0,5,VIX9D,252,YZ,10,2.22,0.3,0.05,0.32,7.5***,0.0,0.0,822
0,5,VIX9D,252,YZ,21,2.18,0.31,0.08,0.38,7.13***,0.0,0.0,815
0,5,VIX9D,252,YZ,63,1.92,0.28,0.04,0.02,6.94***,0.0,0.0,808
0,10,VIX30D,21,GK,3,2.19,0.15,0.01,0.03,15.04***,0.0,0.0,992
0,10,VIX30D,21,GK,5,2.17,0.14,0.01,0.02,16.01***,0.0,0.0,994
0,10,VIX30D,21,GK,10,2.18,0.15,0.01,0.02,14.53***,0.0,0.0,995
0,10,VIX30D,21,GK,21,2.21,0.18,0.01,0.02,12.06***,0.0,0.0,991
0,10,VIX30D,21,GK,63,2.39,0.37,0.01,0.02,6.45***,0.0,0.0,990
0,10,VIX30D,21,HV,3,2.19,0.3,0.01,0.04,7.26***,0.0,0.0,969
0,10,VIX30D,21,HV,5,1.97,0.12,0.01,0.04,16.39***,0.0,0.0,965
0,10,VIX30D,21,HV,10,1.89,0.12,0.01,0.02,16.15***,0.0,0.0,967
0,10,VIX30D,21,HV,21,1.78,0.11,0.01,0.02,16.06***,0.0,0.0,979
0,10,VIX30D,21,HV,63,1.9,0.17,0.01,0.02,11.16***,0.0,0.0,963
0,10,VIX30D,21,YZ,3,1.84,0.11,0.01,0.03,16.36***,0.0,0.0,932
0,10,VIX30D,21,YZ,5,1.88,0.12,0.01,0.03,16.16***,0.0,0.0,961
0,10,VIX30D,21,YZ,10,1.89,0.12,0.01,0.02,16.31***,0.0,0.0,974
0,10,VIX30D,21,YZ,21,1.88,0.11,0.01,0.02,17.17***,0.0,0.0,983
0,10,VIX30D,21,YZ,63,2.07,0.21,0.01,0.02,9.87***,0.0,0.0,964
0,10,VIX30D,42,GK,3,2.15,0.12,0.01,0.01,17.28***,0.0,0.0,1041
0,10,VIX30D,42,GK,5,2.17,0.13,0.01,0.01,17.08***,0.0,0.0,1041
0,10,VIX30D,42,GK,10,2.17,0.13,0.01,0.01,17.1***,0.0,0.0,1042
0,10,VIX30D,42,GK,21,2.18,0.14,0.01,0.01,16.01***,0.0,0.0,1040
0,10,VIX30D,42,GK,63,2.2,0.2,0.01,0.01,11.15***,0.0,0.0,1039
0,10,VIX30D,42,HV,3,2.14,0.17,0.01,0.01,12.84***,0.0,0.0,1015
0,10,VIX30D,42,HV,5,2.01,0.12,0.01,0.01,16.81***,0.0,0.0,1007
0,10,VIX30D,42,HV,10,1.94,0.12,0.01,0.01,16.74***,0.0,0.0,1015
0,10,VIX30D,42,HV,21,1.85,0.11,0.01,0.01,17.52***,0.0,0.0,1026
0,10,VIX30D,42,HV,63,1.84,0.12,0.01,0.01,15.73***,0.0,0.0,1011
0,10,VIX30D,42,YZ,3,1.89,0.12,0.01,0.01,16.13***,0.0,0.0,977
